"Age (years)","Series 1 (y)","Series 1 (value)"
29,"Heart - Atrial Appendage",1.15256275785146
29,"Artery - Coronary",0.686376813188661
29,"Brain - Putamen (basal ganglia)",0.916681930758488
29,"Heart - Left Ventricle",0.374991945881922
29,"Lung",0.964975705763176
29,"Esophagus - Gastroesophageal Junction",0.382839230898697
29,"Esophagus - Mucosa",0.670152263081563
29,"Colon - Sigmoid",1.04242414542832
29,"Minor Salivary Gland",1.09900415207926
29,"Brain - Spinal cord (cervical c-1)",0.920426048360857
29,"Skin - Not Sun Exposed (Suprapubic)",0.877094362097765
29,"Brain - Nucleus accumbens (basal ganglia)",1.00186924389246
29,"Brain - Substantia nigra",1.05845716428986
29,"Brain - Caudate (basal ganglia)",1.21291858964646
29,"Adipose - Subcutaneous",1.01694099449253
29,"Brain - Anterior cingulate cortex (BA24)",1.07080820838068
29,"Testis",0.375312341873173
29,"Brain - Cerebellum",0.899028559948975
29,"Brain - Cortex",1.03225153707307
29,"Brain - Hippocampus",0.959564714062572
29,"Nerve - Tibial",0.886797647007489
29,"Breast - Mammary Tissue",0.532207049507067
29,"Cells - EBV-transformed lymphocytes",0.120960619672077
29,"Spleen",-0.261262650354046
29,"Kidney - Cortex",-0.0426521151717625
29,"Pancreas",-0.825103282623993
29,"Colon - Transverse",0.313855471177774
29,"Adrenal Gland",0.183384206888437
29,"Whole Blood",-0.450373017943907
29,"Small Intestine - Terminal Ileum",-0.947757446957261
29,"Prostate",-0.798703977914065
29,"Stomach",-1.16289316327459
29,"Esophagus - Muscularis",-0.149058896011749
29,"Liver",0.777327559507347
30,"Brain - Hypothalamus",1.24246360445061
30,"Brain - Amygdala",0.718810990536805
30,"Muscle - Skeletal",0.986405292224564
30,"Uterus",0.59905474580594
30,"Vagina",0.332767133055404
30,"Brain - Frontal Cortex (BA9)",1.0636383411447
30,"Adipose - Visceral (Omentum)",0.892373260278066
30,"Pituitary",0.892139510960014
30,"Ovary",1.20760514806371
30,"Skin - Sun Exposed (Lower leg)",1.04532231714106
30,"Artery - Tibial",0.476009450338871
30,"Cells - Cultured fibroblasts",0.754357390512431
30,"Artery - Aorta",0.736935223077611
30,"Thyroid",0.677496395919247
30,"Brain - Cerebellar Hemisphere",1.08617322870796
30,"Heart - Atrial Appendage",1.1409777638316
30,"Artery - Coronary",0.492602157269693
30,"Brain - Putamen (basal ganglia)",0.732739456423486
30,"Heart - Left Ventricle",0.157129285161177
30,"Lung",0.786929129022853
30,"Esophagus - Gastroesophageal Junction",0.207057230563104
30,"Esophagus - Mucosa",0.554771467062585
30,"Colon - Sigmoid",0.969105934748539
30,"Minor Salivary Gland",0.97957632703523
30,"Brain - Spinal cord (cervical c-1)",0.78267032442388
30,"Skin - Not Sun Exposed (Suprapubic)",0.733939583580334
30,"Brain - Nucleus accumbens (basal ganglia)",0.881854386378272
30,"Brain - Substantia nigra",0.920520813333454
30,"Brain - Caudate (basal ganglia)",1.04315935559469
30,"Adipose - Subcutaneous",0.866239494111493
30,"Brain - Anterior cingulate cortex (BA24)",0.954825656811271
30,"Testis",0.262968572180443
30,"Brain - Cerebellum",0.797528946655815
30,"Brain - Cortex",0.931508123525698
30,"Brain - Hippocampus",0.82494065026527
30,"Nerve - Tibial",0.893004438374769
30,"Breast - Mammary Tissue",0.489717814366192
30,"Cells - EBV-transformed lymphocytes",0.0260932921316022
30,"Spleen",-0.275102741652265
30,"Kidney - Cortex",-0.276282137241128
30,"Pancreas",-0.897528541557491
30,"Colon - Transverse",0.270687683470623
30,"Adrenal Gland",-0.00278134644561332
30,"Whole Blood",-0.662591535116145
30,"Small Intestine - Terminal Ileum",-0.883924453357378
30,"Prostate",-0.633282683638647
30,"Stomach",-1.02369328798268
30,"Esophagus - Muscularis",0.0572102240499214
30,"Liver",0.944786809196856
31,"Brain - Hypothalamus",1.27004768059824
31,"Brain - Amygdala",0.87019207724558
31,"Muscle - Skeletal",1.09972572333143
31,"Uterus",0.655415905302749
31,"Vagina",0.338917762288666
31,"Brain - Frontal Cortex (BA9)",1.00271933230496
31,"Adipose - Visceral (Omentum)",0.803384860630151
31,"Pituitary",0.83544024087126
31,"Ovary",1.17471879441824
31,"Skin - Sun Exposed (Lower leg)",0.989878060549252
31,"Artery - Tibial",0.377120629829147
31,"Cells - Cultured fibroblasts",0.720135852985043
31,"Artery - Aorta",0.710933049072206
31,"Thyroid",0.585733633282211
31,"Brain - Cerebellar Hemisphere",1.00905201247735
31,"Heart - Atrial Appendage",1.11811039393539
31,"Artery - Coronary",0.313332440174365
31,"Brain - Putamen (basal ganglia)",0.554291460842694
31,"Heart - Left Ventricle",-0.0383301793939382
31,"Lung",0.61336188288525
31,"Esophagus - Gastroesophageal Junction",0.0496429364383565
31,"Esophagus - Mucosa",0.449264004566103
31,"Colon - Sigmoid",0.896662973192594
31,"Minor Salivary Gland",0.864152739599138
31,"Brain - Spinal cord (cervical c-1)",0.660251304082159
31,"Skin - Not Sun Exposed (Suprapubic)",0.596520357774979
31,"Brain - Nucleus accumbens (basal ganglia)",0.763920713797069
31,"Brain - Substantia nigra",0.781244532953751
31,"Brain - Caudate (basal ganglia)",0.880871677437716
31,"Adipose - Subcutaneous",0.724906622967082
31,"Brain - Anterior cingulate cortex (BA24)",0.841870808707205
31,"Testis",0.16300065300562
31,"Brain - Cerebellum",0.69850187138605
31,"Brain - Cortex",0.832542407893334
31,"Brain - Hippocampus",0.696660420089276
31,"Nerve - Tibial",0.882391718969447
31,"Breast - Mammary Tissue",0.446002567259105
31,"Cells - EBV-transformed lymphocytes",-0.0652120727644098
31,"Spleen",-0.298453313698668
31,"Kidney - Cortex",-0.482883952608083
31,"Pancreas",-0.961403732802636
31,"Colon - Transverse",0.217080249902527
31,"Adrenal Gland",-0.175429530867672
31,"Whole Blood",-0.848236373480036
31,"Small Intestine - Terminal Ileum",-0.828656865141041
31,"Prostate",-0.491676730057198
31,"Stomach",-0.881854439392277
31,"Esophagus - Muscularis",0.257898593933596
31,"Liver",1.08300938103821
32,"Brain - Hypothalamus",1.27999415211785
32,"Brain - Amygdala",1.0022012444523
32,"Muscle - Skeletal",1.19092411030302
32,"Uterus",0.712540882095004
32,"Vagina",0.361807800649569
32,"Brain - Frontal Cortex (BA9)",0.939075025072569
32,"Adipose - Visceral (Omentum)",0.720820225719668
32,"Pituitary",0.783420712193956
32,"Ovary",1.13204624123821
32,"Skin - Sun Exposed (Lower leg)",0.933179470762503
32,"Artery - Tibial",0.289379803938515
32,"Cells - Cultured fibroblasts",0.687324949797276
32,"Artery - Aorta",0.687296275509249
32,"Thyroid",0.50326697652799
32,"Brain - Cerebellar Hemisphere",0.928350925934359
32,"Heart - Atrial Appendage",1.0842190597957
32,"Artery - Coronary",0.148326649653815
32,"Brain - Putamen (basal ganglia)",0.382252249042722
32,"Heart - Left Ventricle",-0.211602054971778
32,"Lung",0.444565047390082
32,"Esophagus - Gastroesophageal Junction",-0.0895699700745121
32,"Esophagus - Mucosa",0.361699212931308
32,"Colon - Sigmoid",0.827167445442144
32,"Minor Salivary Gland",0.752697015099165
32,"Brain - Spinal cord (cervical c-1)",0.551637164064305
32,"Skin - Not Sun Exposed (Suprapubic)",0.464895628636537
32,"Brain - Nucleus accumbens (basal ganglia)",0.64804849239387
32,"Brain - Substantia nigra",0.641695433596608
32,"Brain - Caudate (basal ganglia)",0.726112212862345
32,"Adipose - Subcutaneous",0.592664039717139
32,"Brain - Anterior cingulate cortex (BA24)",0.731962764962006
32,"Testis",0.0751655781603295
32,"Brain - Cerebellum",0.602292257474376
