"Age (years)","Series 1 (y)","Series 1 (value)"
29,"Skin - Sun Exposed (Lower leg)",1.24345610578951
29,"Esophagus - Gastroesophageal Junction",1.12174245540576
29,"Artery - Aorta",1.15591672370809
29,"Brain - Nucleus accumbens (basal ganglia)",1.21319074181116
29,"Brain - Spinal cord (cervical c-1)",0.741049124755693
29,"Brain - Amygdala",0.293787900039873
29,"Artery - Coronary",0.711786596996309
29,"Breast - Mammary Tissue",0.918580511441001
29,"Colon - Transverse",-1.04750487255933
29,"Prostate",0.0989714766708779
29,"Skin - Not Sun Exposed (Suprapubic)",-0.52273717204629
29,"Adrenal Gland",1.00232747160267
29,"Thyroid",0.0885039738629299
30,"Brain - Hypothalamus",-0.597113214626446
30,"Brain - Putamen (basal ganglia)",-0.511349612947443
30,"Liver",-0.690821661924697
30,"Brain - Caudate (basal ganglia)",-0.692682202342441
30,"Colon - Sigmoid",-0.254266253752334
30,"Brain - Substantia nigra",-0.491032262755935
30,"Testis",-0.568379411990312
30,"Brain - Anterior cingulate cortex (BA24)",-0.530408613627507
30,"Brain - Cortex",-0.656182763349653
30,"Whole Blood",-1.00283008701229
30,"Heart - Left Ventricle",-1.04795493162591
30,"Lung",-1.15917207751557
30,"Pancreas",-0.871574649044104
30,"Spleen",-0.69137602673715
30,"Heart - Atrial Appendage",-0.688757717972054
30,"Small Intestine - Terminal Ileum",-1.06928663812977
30,"Cells - Cultured fibroblasts",-0.618368810242615
30,"Brain - Frontal Cortex (BA9)",-0.482122107962001
30,"Nerve - Tibial",0.0849648019436809
30,"Cells - EBV-transformed lymphocytes",0.28009558753749
30,"Pituitary",0.027485586726962
30,"Stomach",0.707487795135699
30,"Brain - Cerebellum",0.0920330266791564
30,"Brain - Hippocampus",0.411172344997629
30,"Minor Salivary Gland",1.24550188974646
30,"Esophagus - Mucosa",1.06872302368001
30,"Uterus",1.01407080444983
30,"Esophagus - Muscularis",0.812915780114896
30,"Vagina",0.895252084228575
30,"Kidney - Cortex",1.7954386208738
30,"Brain - Cerebellar Hemisphere",0.792462916913165
30,"Adipose - Subcutaneous",0.928472114958843
30,"Adipose - Visceral (Omentum)",0.849131916214962
30,"Artery - Tibial",0.787273567196484
30,"Muscle - Skeletal",0.654561015952221
30,"Ovary",1.10941459023227
30,"Skin - Sun Exposed (Lower leg)",1.15486173464879
30,"Esophagus - Gastroesophageal Junction",1.0344770314542
30,"Artery - Aorta",1.10243718644469
30,"Brain - Nucleus accumbens (basal ganglia)",1.19612792666733
30,"Brain - Spinal cord (cervical c-1)",0.504826698433487
30,"Brain - Amygdala",0.118838846937423
30,"Artery - Coronary",0.54308012627119
30,"Breast - Mammary Tissue",0.712965050229815
30,"Colon - Transverse",-1.07082773025327
30,"Prostate",0.188107653262512
30,"Skin - Not Sun Exposed (Suprapubic)",-0.64749649666846
30,"Adrenal Gland",0.992787880048136
30,"Thyroid",0.186310987346153
31,"Brain - Hypothalamus",-0.416727805494255
31,"Brain - Putamen (basal ganglia)",-0.333415201776548
31,"Liver",-0.524447467832601
31,"Brain - Caudate (basal ganglia)",-0.515540232041312
31,"Colon - Sigmoid",-0.0901336515351386
31,"Brain - Substantia nigra",-0.315662165565911
31,"Testis",-0.402429940931271
31,"Brain - Anterior cingulate cortex (BA24)",-0.38214674802697
31,"Brain - Cortex",-0.504380734206295
31,"Whole Blood",-0.923462996091511
31,"Heart - Left Ventricle",-0.959306855576269
31,"Lung",-1.12270368067318
31,"Pancreas",-0.761302254422871
31,"Spleen",-0.583771239533006
31,"Heart - Atrial Appendage",-0.591396660753603
31,"Small Intestine - Terminal Ileum",-1.02779029363434
31,"Cells - Cultured fibroblasts",-0.551249148642362
31,"Brain - Frontal Cortex (BA9)",-0.469819930624078
31,"Nerve - Tibial",0.0731026264360674
31,"Cells - EBV-transformed lymphocytes",0.459979404413516
31,"Pituitary",0.195433132887661
31,"Stomach",0.936528467432895
31,"Brain - Cerebellum",0.260156701954824
31,"Brain - Hippocampus",0.580389005425292
31,"Minor Salivary Gland",1.36005017123729
31,"Esophagus - Mucosa",1.09644513828476
31,"Uterus",1.0647648333369
31,"Esophagus - Muscularis",0.922126519134226
31,"Vagina",1.03419041522278
31,"Kidney - Cortex",1.53781996865572
31,"Brain - Cerebellar Hemisphere",0.707226143506118
31,"Adipose - Subcutaneous",0.798178555801883
31,"Adipose - Visceral (Omentum)",0.686680741869645
31,"Artery - Tibial",0.710307087265512
31,"Muscle - Skeletal",0.549873255190827
31,"Ovary",1.04018626192295
31,"Skin - Sun Exposed (Lower leg)",1.06511107980765
31,"Esophagus - Gastroesophageal Junction",0.947092191874191
31,"Artery - Aorta",1.04690479121351
31,"Brain - Nucleus accumbens (basal ganglia)",1.17137819188143
31,"Brain - Spinal cord (cervical c-1)",0.283285038542804
31,"Brain - Amygdala",-0.0496685652617718
31,"Artery - Coronary",0.379657787349041
31,"Breast - Mammary Tissue",0.518802387207971
31,"Colon - Transverse",-1.08245194049018
31,"Prostate",0.231892114708223
31,"Skin - Not Sun Exposed (Suprapubic)",-0.76067264270951
31,"Adrenal Gland",0.968564306747462
31,"Thyroid",0.269831088481803
32,"Brain - Hypothalamus",-0.243827567427912
32,"Brain - Putamen (basal ganglia)",-0.169577883696496
32,"Liver",-0.373464114676011
32,"Brain - Caudate (basal ganglia)",-0.346483945456174
32,"Colon - Sigmoid",0.0465165223376687
32,"Brain - Substantia nigra",-0.152161801226681
32,"Testis",-0.246953948188081
32,"Brain - Anterior cingulate cortex (BA24)",-0.244732788802032
32,"Brain - Cortex",-0.360335897192539
32,"Whole Blood",-0.842087420424227
32,"Heart - Left Ventricle",-0.869915363536686
32,"Lung",-1.08345514767486
32,"Pancreas",-0.658881528293031
32,"Spleen",-0.484647671825007
32,"Heart - Atrial Appendage",-0.504054150860938
32,"Small Intestine - Terminal Ileum",-0.985460754041137
32,"Cells - Cultured fibroblasts",-0.488037953854158
32,"Brain - Frontal Cortex (BA9)",-0.451820748213335
32,"Nerve - Tibial",0.0554294915700518
32,"Cells - EBV-transformed lymphocytes",0.623433287336969
32,"Pituitary",0.35926608616029
32,"Stomach",1.10681810911753
32,"Brain - Cerebellum",0.411049752114228
32,"Brain - Hippocampus",0.724887298881128
