"Age (years)","Series 1 (y)","Series 1 (value)"
29,"Vagina",-0.0369884287873743
29,"Spleen",-0.529594813716808
29,"Whole Blood",-0.416932008259154
29,"Brain - Hippocampus",0.0744661608739731
29,"Artery - Tibial",-0.7461714009745
29,"Breast - Mammary Tissue",-0.958569296785029
29,"Brain - Cerebellum",-0.662241549986655
29,"Liver",-0.608804827181643
29,"Stomach",-0.617897748505827
29,"Uterus",-0.548113218396826
29,"Pancreas",-0.675635718373033
29,"Colon - Sigmoid",-0.569131245688624
29,"Small Intestine - Terminal Ileum",-1.0044681798907
29,"Nerve - Tibial",-0.980395302189421
29,"Brain - Amygdala",-1.04977887330808
29,"Heart - Left Ventricle",-1.18220090345749
29,"Esophagus - Muscularis",-0.919766854310921
29,"Testis",-0.868928739297339
29,"Adrenal Gland",-0.855744691952897
29,"Pituitary",-1.03244305612849
29,"Prostate",-1.25441640719508
29,"Thyroid",-1.01313258093571
29,"Cells - EBV-transformed lymphocytes",0.280405270769293
29,"Brain - Caudate (basal ganglia)",0.0310873546545559
29,"Brain - Putamen (basal ganglia)",0.728298402893525
29,"Brain - Cerebellar Hemisphere",0.920928512968073
29,"Colon - Transverse",-0.056889938951401
29,"Ovary",0.143597607254523
29,"Artery - Aorta",0.408735216503447
29,"Cells - Cultured fibroblasts",0.628624397576234
29,"Brain - Anterior cingulate cortex (BA24)",1.11411742949333
29,"Brain - Frontal Cortex (BA9)",1.05650464397432
29,"Brain - Hypothalamus",1.17029112318608
29,"Brain - Cortex",1.18233015211825
29,"Brain - Nucleus accumbens (basal ganglia)",1.03756092896743
30,"Minor Salivary Gland",-0.214874764909209
30,"Brain - Spinal cord (cervical c-1)",-0.407651024094352
30,"Brain - Substantia nigra",0.359346981491203
30,"Skin - Not Sun Exposed (Suprapubic)",-0.466117790168946
30,"Muscle - Skeletal",-1.16640160570148
30,"Artery - Coronary",-0.835080946761176
30,"Skin - Sun Exposed (Lower leg)",-1.00332348591146
30,"Adipose - Visceral (Omentum)",-1.05570685230864
30,"Adipose - Subcutaneous",-1.31740367664664
30,"Lung",-0.991719745583288
30,"Heart - Atrial Appendage",-0.670365620795136
30,"Esophagus - Gastroesophageal Junction",-0.546421389946334
30,"Esophagus - Mucosa",-0.791898650592002
30,"Kidney - Cortex",-0.503321703267696
30,"Vagina",0.122834188815034
30,"Spleen",-0.471323947474155
30,"Whole Blood",-0.420877573698816
30,"Brain - Hippocampus",0.272033452104184
30,"Artery - Tibial",-0.631073119002157
30,"Breast - Mammary Tissue",-0.808136019833761
30,"Brain - Cerebellum",-0.466368112654576
30,"Liver",-0.376888646998037
30,"Stomach",-0.425616603448269
30,"Uterus",-0.397685851420374
30,"Pancreas",-0.524148616732759
30,"Colon - Sigmoid",-0.379051149124594
30,"Small Intestine - Terminal Ileum",-0.840360658691456
30,"Nerve - Tibial",-0.883564342011604
30,"Brain - Amygdala",-0.970679641929898
30,"Heart - Left Ventricle",-1.09404358368385
30,"Esophagus - Muscularis",-0.795005667608534
30,"Testis",-0.7273431409371
30,"Adrenal Gland",-0.666245405004689
30,"Pituitary",-0.887786528461488
30,"Prostate",-1.44766057346063
30,"Thyroid",-1.08126659070679
30,"Cells - EBV-transformed lymphocytes",0.0870733152874435
30,"Brain - Caudate (basal ganglia)",-0.185048345784248
30,"Brain - Putamen (basal ganglia)",0.540083311459655
30,"Brain - Cerebellar Hemisphere",1.03790092176728
30,"Colon - Transverse",0.0156605136784658
30,"Ovary",0.292577747850075
30,"Artery - Aorta",0.456986694681776
30,"Cells - Cultured fibroblasts",0.682284083204139
30,"Brain - Anterior cingulate cortex (BA24)",1.15260628004328
30,"Brain - Frontal Cortex (BA9)",1.12534461357867
30,"Brain - Hypothalamus",1.10818137571263
30,"Brain - Cortex",1.11756434066482
30,"Brain - Nucleus accumbens (basal ganglia)",0.926327155899356
31,"Minor Salivary Gland",-0.344434847343686
31,"Brain - Spinal cord (cervical c-1)",-0.393335841590359
31,"Brain - Substantia nigra",0.441676399441038
31,"Skin - Not Sun Exposed (Suprapubic)",-0.521109642212205
31,"Muscle - Skeletal",-1.25262977612658
31,"Artery - Coronary",-0.825134981671048
31,"Skin - Sun Exposed (Lower leg)",-0.967052366584635
31,"Adipose - Visceral (Omentum)",-1.02918397367931
31,"Adipose - Subcutaneous",-1.28761425639092
31,"Lung",-0.948937746767159
31,"Heart - Atrial Appendage",-0.569611557204924
31,"Esophagus - Gastroesophageal Junction",-0.426104622841155
31,"Esophagus - Mucosa",-0.713808398185835
31,"Kidney - Cortex",-0.343641640485007
31,"Vagina",0.260970561615897
31,"Spleen",-0.425690809329874
31,"Whole Blood",-0.427709627833343
31,"Brain - Hippocampus",0.444523175000537
31,"Artery - Tibial",-0.520565790186444
31,"Breast - Mammary Tissue",-0.666047541664755
31,"Brain - Cerebellum",-0.282855772197256
31,"Liver",-0.165571467225102
31,"Stomach",-0.262212647099776
31,"Uterus",-0.27702537802576
31,"Pancreas",-0.389846686287837
31,"Colon - Sigmoid",-0.206267061264495
31,"Small Intestine - Terminal Ileum",-0.686012646667388
31,"Nerve - Tibial",-0.792471002976466
31,"Brain - Amygdala",-0.894713180191853
31,"Heart - Left Ventricle",-1.00431142388577
31,"Esophagus - Muscularis",-0.678879006444869
31,"Testis",-0.592885147871601
31,"Adrenal Gland",-0.493182194438841
31,"Pituitary",-0.747069198367017
31,"Prostate",-1.58635567721897
31,"Thyroid",-1.12962194865066
31,"Cells - EBV-transformed lymphocytes",-0.0836710791142924
31,"Brain - Caudate (basal ganglia)",-0.376962002597436
31,"Brain - Putamen (basal ganglia)",0.362685314543472
31,"Brain - Cerebellar Hemisphere",1.13743309308064
31,"Colon - Transverse",0.0825176779622179
31,"Ovary",0.43845733967885
31,"Artery - Aorta",0.500523036980961
31,"Cells - Cultured fibroblasts",0.733349322225126
31,"Brain - Anterior cingulate cortex (BA24)",1.17907687088183
31,"Brain - Frontal Cortex (BA9)",1.17870101087591
31,"Brain - Hypothalamus",1.0426149207343
31,"Brain - Cortex",1.04810461970223
31,"Brain - Nucleus accumbens (basal ganglia)",0.819704619039159
32,"Minor Salivary Gland",-0.454415699780628
32,"Brain - Spinal cord (cervical c-1)",-0.386010772038702
32,"Brain - Substantia nigra",0.506905723597777
32,"Skin - Not Sun Exposed (Suprapubic)",-0.567928706984678
32,"Muscle - Skeletal",-1.31890817114556
32,"Artery - Coronary",-0.811578767647836
32,"Skin - Sun Exposed (Lower leg)",-0.925452310582152
32,"Adipose - Visceral (Omentum)",-0.993180041348805
32,"Adipose - Subcutaneous",-1.24765596118801
32,"Lung",-0.906155798157631
32,"Heart - Atrial Appendage",-0.475874257063438
32,"Esophagus - Gastroesophageal Junction",-0.316546641676058
32,"Esophagus - Mucosa",-0.638447671955288
32,"Kidney - Cortex",-0.198454256233753
32,"Vagina",0.365419794569822
32,"Spleen",-0.392465937549838
32,"Whole Blood",-0.437147354193153
32,"Brain - Hippocampus",0.592891958180853
32,"Artery - Tibial",-0.414723538979914
