"Age (years)","Series 1 (y)","Series 1 (value)"
31,"Brain - Caudate (basal ganglia)",-1.01223857597417
31,"Brain - Substantia nigra",-0.544665697257593
31,"Heart - Left Ventricle",0.0477706390055533
31,"Muscle - Skeletal",-1.23477077235801
31,"Brain - Amygdala",-1.02449275309832
31,"Skin - Sun Exposed (Lower leg)",-0.976599786913273
31,"Cells - Cultured fibroblasts",-0.498790597476096
31,"Colon - Transverse",-0.846395352995994
31,"Ovary",1.02123520611678
31,"Uterus",0.895357055116908
31,"Artery - Coronary",0.983174878002727
31,"Minor Salivary Gland",1.21449174457898
31,"Brain - Nucleus accumbens (basal ganglia)",0.395868547167309
31,"Testis",0.929102459430972
31,"Brain - Spinal cord (cervical c-1)",-0.119588602296165
31,"Cells - EBV-transformed lymphocytes",-0.391548100755941
31,"Colon - Sigmoid",0.739427233641299
31,"Heart - Atrial Appendage",0.942212049956641
31,"Pituitary",0.552910060296492
31,"Brain - Cortex",0.564578593947138
31,"Lung",0.910115910855582
31,"Adipose - Visceral (Omentum)",0.125191193049298
31,"Brain - Putamen (basal ganglia)",0.751709012560968
31,"Nerve - Tibial",0.621323108112766
31,"Esophagus - Mucosa",0.52072342968893
31,"Stomach",0.599220973912825
31,"Esophagus - Muscularis",1.28828673159137
31,"Brain - Hippocampus",0.656484694028752
31,"Prostate",0.258916406154518
31,"Skin - Not Sun Exposed (Suprapubic)",0.0917960335926259
31,"Artery - Aorta",0.559703755325062
31,"Pancreas",0.613043130443772
31,"Brain - Frontal Cortex (BA9)",-0.505046486802008
31,"Spleen",-0.328812599255367
31,"Adipose - Subcutaneous",-0.796828883608784
31,"Esophagus - Gastroesophageal Junction",-0.455183951629388
31,"Breast - Mammary Tissue",-0.387758850049271
31,"Thyroid",-0.858178643334913
32,"Kidney - Cortex",-0.66267604964075
32,"Brain - Cerebellum",-0.555543323122769
32,"Vagina",-0.533936112067254
32,"Artery - Tibial",-0.634824185866465
32,"Brain - Cerebellar Hemisphere",-1.03926499144811
32,"Adrenal Gland",-0.92858193133786
