"Age (years)","Series 1 (y)","Series 1 (value)"
28,"Esophagus - Mucosa",-0.673218806147507
28,"Liver",-0.427834120449601
28,"Pancreas",-0.0702530272194693
28,"Brain - Caudate (basal ganglia)",0.121852248677162
28,"Brain - Spinal cord (cervical c-1)",1.00711208939509
28,"Adrenal Gland",0.63994792193764
28,"Brain - Putamen (basal ganglia)",0.96126362081686
29,"Artery - Coronary",-0.576530122443884
29,"Colon - Transverse",-0.112396380134732
29,"Esophagus - Gastroesophageal Junction",-0.938355186001847
29,"Minor Salivary Gland",-1.21562463572447
29,"Testis",-0.977027409330641
29,"Spleen",-0.607114944928225
29,"Kidney - Cortex",-1.95144064953294
29,"Prostate",-1.08617796275443
29,"Stomach",-1.12531658636374
29,"Cells - Cultured fibroblasts",-1.19726315279474
29,"Lung",-1.0761653640268
29,"Colon - Sigmoid",-0.97222895697527
29,"Pituitary",-0.873366923183771
29,"Adipose - Visceral (Omentum)",-0.616188407254652
29,"Brain - Cortex",-0.288730239619338
29,"Brain - Hippocampus",-0.363529767062926
29,"Heart - Atrial Appendage",-0.57498781852079
29,"Skin - Not Sun Exposed (Suprapubic)",0.151765341710592
29,"Vagina",0.30433581589618
29,"Uterus",0.329319895810242
29,"Brain - Substantia nigra",0.971316306185096
29,"Small Intestine - Terminal Ileum",1.10454091366044
29,"Nerve - Tibial",0.874896832995028
29,"Brain - Cerebellar Hemisphere",0.99730538842814
29,"Brain - Frontal Cortex (BA9)",1.07795863691058
29,"Muscle - Skeletal",0.634095612331917
29,"Brain - Cerebellum",1.26539430507304
29,"Brain - Hypothalamus",1.29741496047522
29,"Brain - Nucleus accumbens (basal ganglia)",1.20215109649398
29,"Whole Blood",1.06512309305602
29,"Adipose - Subcutaneous",1.11948450671818
29,"Artery - Tibial",0.937743968786692
29,"Artery - Aorta",1.16608161760959
29,"Skin - Sun Exposed (Lower leg)",0.72916298843859
29,"Thyroid",0.793062736590546
29,"Brain - Anterior cingulate cortex (BA24)",1.17802771928096
29,"Ovary",0.669098465434054
29,"Cells - EBV-transformed lymphocytes",-0.522618806906858
29,"Esophagus - Muscularis",-1.16450198406933
29,"Brain - Amygdala",-0.266796522298632
29,"Heart - Left Ventricle",-0.277796543322821
29,"Breast - Mammary Tissue",-0.664134712984065
29,"Esophagus - Mucosa",-0.802177255307332
29,"Liver",-0.56382535715869
29,"Pancreas",-0.273994061407881
29,"Brain - Caudate (basal ganglia)",0.0342643713379881
29,"Brain - Spinal cord (cervical c-1)",0.977521688953898
29,"Adrenal Gland",0.45113300530014
29,"Brain - Putamen (basal ganglia)",0.81590234072476
30,"Artery - Coronary",-0.651931092661939
30,"Colon - Transverse",-0.0335911621517524
30,"Esophagus - Gastroesophageal Junction",-0.888245235073407
30,"Minor Salivary Gland",-1.29355266056371
30,"Testis",-1.00793914247152
30,"Spleen",-0.460931695134331
30,"Kidney - Cortex",-1.70279326200099
30,"Prostate",-0.990083567190042
30,"Stomach",-1.08226029402289
30,"Cells - Cultured fibroblasts",-1.1001921881493
30,"Lung",-0.922404106384753
30,"Colon - Sigmoid",-0.842035780181784
30,"Pituitary",-0.71453174077322
30,"Adipose - Visceral (Omentum)",-0.438532095208571
30,"Brain - Cortex",-0.072592365862357
30,"Brain - Hippocampus",-0.217533744423911
30,"Heart - Atrial Appendage",-0.406644791930241
30,"Skin - Not Sun Exposed (Suprapubic)",0.338079872292642
30,"Vagina",0.46042067421445
30,"Uterus",0.481239919685957
30,"Brain - Substantia nigra",1.08958304213401
30,"Small Intestine - Terminal Ileum",1.1755892781108
30,"Nerve - Tibial",0.73472755101213
30,"Brain - Cerebellar Hemisphere",0.839863726976699
30,"Brain - Frontal Cortex (BA9)",0.941300223481542
30,"Muscle - Skeletal",0.535718012976429
30,"Brain - Cerebellum",1.27524620683737
30,"Brain - Hypothalamus",1.30336012453531
30,"Brain - Nucleus accumbens (basal ganglia)",1.12428364669672
30,"Whole Blood",0.959670690142626
30,"Adipose - Subcutaneous",1.03561398461395
30,"Artery - Tibial",0.851165142225088
30,"Artery - Aorta",1.10797296947025
30,"Skin - Sun Exposed (Lower leg)",0.750279207715786
30,"Thyroid",0.828886509485513
30,"Brain - Anterior cingulate cortex (BA24)",1.18491071013121
30,"Ovary",0.623682677600829
30,"Cells - EBV-transformed lymphocytes",-0.731391372131897
30,"Esophagus - Muscularis",-1.38108055111971
30,"Brain - Amygdala",-0.386041950266823
30,"Heart - Left Ventricle",-0.455571733699528
30,"Breast - Mammary Tissue",-0.757650072021964
30,"Esophagus - Mucosa",-0.909213155121548
30,"Liver",-0.678488096020068
30,"Pancreas",-0.456468033532194
30,"Brain - Caudate (basal ganglia)",-0.0415620500289847
30,"Brain - Spinal cord (cervical c-1)",0.933481485653025
30,"Adrenal Gland",0.271980295749611
30,"Brain - Putamen (basal ganglia)",0.666501116586808
31,"Artery - Coronary",-0.715931399081001
31,"Colon - Transverse",0.0316458059265295
31,"Esophagus - Gastroesophageal Junction",-0.835477121734705
31,"Minor Salivary Gland",-1.35310619296251
31,"Testis",-1.02882428539185
31,"Spleen",-0.335604746466614
31,"Kidney - Cortex",-1.47117021551427
31,"Prostate",-0.901820474969723
31,"Stomach",-1.03829764868775
31,"Cells - Cultured fibroblasts",-1.00213262449282
31,"Lung",-0.777730140829202
31,"Colon - Sigmoid",-0.710157108479762
31,"Pituitary",-0.564977196316443
31,"Adipose - Visceral (Omentum)",-0.270368425691641
31,"Brain - Cortex",0.124616309503051
31,"Brain - Hippocampus",-0.0882306449895512
31,"Heart - Atrial Appendage",-0.253082604819907
31,"Skin - Not Sun Exposed (Suprapubic)",0.502718001775596
31,"Vagina",0.602042281821529
31,"Uterus",0.638686737021157
31,"Brain - Substantia nigra",1.1822505555967
31,"Small Intestine - Terminal Ileum",1.23833164811562
31,"Nerve - Tibial",0.601786593234932
31,"Brain - Cerebellar Hemisphere",0.687859513143825
31,"Brain - Frontal Cortex (BA9)",0.807578523621264
31,"Muscle - Skeletal",0.446322502853884
31,"Brain - Cerebellum",1.27111756463365
31,"Brain - Hypothalamus",1.29508930201653
31,"Brain - Nucleus accumbens (basal ganglia)",1.04251887533327
31,"Whole Blood",0.858522412987958
31,"Adipose - Subcutaneous",0.954148800000829
31,"Artery - Tibial",0.768845746324335
31,"Artery - Aorta",1.04709018496131
31,"Skin - Sun Exposed (Lower leg)",0.767101818014697
31,"Thyroid",0.863271501670044
31,"Brain - Anterior cingulate cortex (BA24)",1.17613430609332
31,"Ovary",0.583193454519676
31,"Cells - EBV-transformed lymphocytes",-0.915752736544923
31,"Esophagus - Muscularis",-1.5281413004637
31,"Brain - Amygdala",-0.501892986318161
31,"Heart - Left Ventricle",-0.613074258061865
31,"Breast - Mammary Tissue",-0.844838300916228
31,"Esophagus - Mucosa",-0.994278114526226
31,"Liver",-0.771437023882591
31,"Pancreas",-0.617766493787949
31,"Brain - Caudate (basal ganglia)",-0.106680501109365
31,"Brain - Spinal cord (cervical c-1)",0.875540738158362
31,"Adrenal Gland",0.102865047847023
31,"Brain - Putamen (basal ganglia)",0.514507622705045
32,"Artery - Coronary",-0.76874252587867
32,"Colon - Transverse",0.0697763624702358
32,"Esophagus - Gastroesophageal Junction",-0.779725821612954
32,"Minor Salivary Gland",-1.3942549725482
32,"Testis",-1.03966172772708
32,"Spleen",-0.231064878624305
32,"Kidney - Cortex",-1.2561396779393
32,"Prostate",-0.823486293819747
32,"Stomach",-0.994244754912348
32,"Cells - Cultured fibroblasts",-0.903349077230741
