"Age (years)","Series 1 (y)","Series 1 (value)"
29,"Minor Salivary Gland",1.07566709667911
29,"Pituitary",0.911249711280897
29,"Brain - Anterior cingulate cortex (BA24)",0.915506542387011
29,"Skin - Not Sun Exposed (Suprapubic)",1.08238210953195
29,"Skin - Sun Exposed (Lower leg)",0.448980809360936
29,"Adipose - Subcutaneous",1.00103588071994
29,"Uterus",1.23607614006574
29,"Brain - Frontal Cortex (BA9)",0.811550825172161
29,"Artery - Tibial",0.943353709026406
29,"Brain - Hippocampus",0.691133339797965
30,"Liver",-0.414589637164921
30,"Artery - Coronary",-0.801453917667512
30,"Brain - Cerebellar Hemisphere",-0.464409062479433
30,"Esophagus - Mucosa",-0.430694376974083
30,"Spleen",0.363657965364877
30,"Brain - Hypothalamus",-0.0640156425383816
30,"Cells - Cultured fibroblasts",0.117156326391316
30,"Pancreas",0.529091962996749
30,"Esophagus - Gastroesophageal Junction",-0.121576858283846
30,"Thyroid",0.576627320232573
30,"Vagina",0.567771694899191
30,"Adrenal Gland",-0.883851474758605
30,"Brain - Cortex",-0.330016444372341
30,"Heart - Left Ventricle",-1.25636301410681
30,"Ovary",-1.61757623762622
30,"Muscle - Skeletal",-1.02706280857607
30,"Heart - Atrial Appendage",-0.699174194235381
30,"Adipose - Visceral (Omentum)",-0.77254953597362
30,"Colon - Sigmoid",-0.706677819111508
30,"Small Intestine - Terminal Ileum",-1.05815225382938
30,"Artery - Aorta",-1.00987944926297
30,"Nerve - Tibial",-0.72035232028005
30,"Brain - Cerebellum",-1.07355916793031
30,"Brain - Caudate (basal ganglia)",-1.05368984433341
30,"Lung",-1.02089052803745
30,"Brain - Putamen (basal ganglia)",-0.366131436432695
30,"Testis",-0.349099381271799
30,"Breast - Mammary Tissue",-0.770194433989115
30,"Prostate",-1.25588510258774
30,"Brain - Amygdala",0.674684452773768
30,"Esophagus - Muscularis",0.529095845785393
30,"Colon - Transverse",-0.0483815401058252
30,"Whole Blood",-0.169283514195963
30,"Cells - EBV-transformed lymphocytes",0.342802340453817
30,"Brain - Spinal cord (cervical c-1)",-0.30595274920108
30,"Brain - Nucleus accumbens (basal ganglia)",-0.28284842560312
30,"Brain - Substantia nigra",-0.289579502536311
30,"Kidney - Cortex",1.73177953701454
30,"Stomach",0.950937943149783
30,"Minor Salivary Gland",0.955463810870977
30,"Pituitary",0.783012849145722
30,"Brain - Anterior cingulate cortex (BA24)",0.747341092825916
30,"Skin - Not Sun Exposed (Suprapubic)",0.954694761370297
30,"Skin - Sun Exposed (Lower leg)",0.435703884042439
30,"Adipose - Subcutaneous",0.88160040277123
30,"Uterus",1.22866319418983
30,"Brain - Frontal Cortex (BA9)",0.744167318907771
30,"Artery - Tibial",0.971284423800715
30,"Brain - Hippocampus",0.726959049213695
31,"Liver",-0.206096881979173
31,"Artery - Coronary",-0.657384658210959
31,"Brain - Cerebellar Hemisphere",-0.318776150228439
31,"Esophagus - Mucosa",-0.273478544702804
31,"Spleen",0.584325030492517
31,"Brain - Hypothalamus",0.0670753569544081
31,"Cells - Cultured fibroblasts",0.281141419595726
31,"Pancreas",0.733836287839517
31,"Esophagus - Gastroesophageal Junction",-0.0337068115387006
31,"Thyroid",0.676303433186665
31,"Vagina",0.599682090119354
31,"Adrenal Gland",-0.87066845776695
31,"Brain - Cortex",-0.177406304578614
31,"Heart - Left Ventricle",-1.26615131299603
31,"Ovary",-1.72025321327864
31,"Muscle - Skeletal",-0.928053232007408
31,"Heart - Atrial Appendage",-0.546237720297159
31,"Adipose - Visceral (Omentum)",-0.606727814587886
31,"Colon - Sigmoid",-0.559002015356085
31,"Small Intestine - Terminal Ileum",-0.933961314922339
31,"Artery - Aorta",-0.947730393215584
31,"Nerve - Tibial",-0.631509318252726
31,"Brain - Cerebellum",-0.999974253993667
31,"Brain - Caudate (basal ganglia)",-0.936405366960807
31,"Lung",-0.921473203546746
31,"Brain - Putamen (basal ganglia)",-0.269788794325317
31,"Testis",-0.269380974492259
31,"Breast - Mammary Tissue",-0.774561888247983
31,"Prostate",-1.21727639361932
31,"Brain - Amygdala",0.668013518257294
31,"Esophagus - Muscularis",0.510780823799134
31,"Colon - Transverse",-0.103772693526382
31,"Whole Blood",-0.341717945669893
31,"Cells - EBV-transformed lymphocytes",0.154329838524748
31,"Brain - Spinal cord (cervical c-1)",-0.48706433977954
31,"Brain - Nucleus accumbens (basal ganglia)",-0.453145287769073
31,"Brain - Substantia nigra",-0.465754152214945
31,"Kidney - Cortex",1.47472804081495
31,"Stomach",1.16404710835954
31,"Minor Salivary Gland",0.838455264795874
31,"Pituitary",0.661318883627706
31,"Brain - Anterior cingulate cortex (BA24)",0.586636628614001
31,"Skin - Not Sun Exposed (Suprapubic)",0.829060025114198
31,"Skin - Sun Exposed (Lower leg)",0.427765332996321
31,"Adipose - Subcutaneous",0.770632502256761
31,"Uterus",1.21076922588057
31,"Brain - Frontal Cortex (BA9)",0.677056693198018
31,"Artery - Tibial",0.991658864627453
31,"Brain - Hippocampus",0.758692570695815
32,"Liver",-0.0111766953721745
32,"Artery - Coronary",-0.517477610689569
32,"Brain - Cerebellar Hemisphere",-0.18628378643849
32,"Esophagus - Mucosa",-0.133127127571653
32,"Spleen",0.775701216100319
32,"Brain - Hypothalamus",0.177665880759043
32,"Cells - Cultured fibroblasts",0.422436920742964
32,"Pancreas",0.915459294237275
32,"Esophagus - Gastroesophageal Junction",0.0489889511889803
32,"Thyroid",0.766247528711725
32,"Vagina",0.637211954368142
32,"Adrenal Gland",-0.84333170363457
32,"Brain - Cortex",-0.033291089935713
32,"Heart - Left Ventricle",-1.26262686720161
32,"Ovary",-1.75928356577353
32,"Muscle - Skeletal",-0.830458926451337
32,"Heart - Atrial Appendage",-0.403504177016545
32,"Adipose - Visceral (Omentum)",-0.45273480006421
32,"Colon - Sigmoid",-0.426240989544111
32,"Small Intestine - Terminal Ileum",-0.801785979250325
32,"Artery - Aorta",-0.884559287007865
32,"Nerve - Tibial",-0.548464481791104
32,"Brain - Cerebellum",-0.922945546448585
