"Age (years)","Series 1 (y)","Series 1 (value)"
30,"Adrenal Gland",0.827864258927904
30,"Brain - Cerebellar Hemisphere",0.982023026862072
30,"Prostate",0.584439006998725
30,"Adipose - Subcutaneous",0.929684626963428
30,"Minor Salivary Gland",1.14116918349128
30,"Artery - Tibial",0.744128820970075
30,"Esophagus - Muscularis",0.438816050024442
31,"Liver",-0.423208671091606
31,"Muscle - Skeletal",-0.605496569247748
31,"Esophagus - Mucosa",-0.966614318934158
31,"Artery - Aorta",-0.788454353576775
31,"Colon - Transverse",-0.914347427038359
31,"Small Intestine - Terminal Ileum",-1.03158740341025
31,"Brain - Amygdala",-0.593031362306407
31,"Brain - Frontal Cortex (BA9)",-0.504123732512241
31,"Stomach",-0.49969393085221
31,"Whole Blood",-0.643912627914794
31,"Colon - Sigmoid",-0.546715726104369
31,"Lung",-0.770463611565541
31,"Nerve - Tibial",-0.0536751389642846
31,"Brain - Cortex",-0.144831836005644
31,"Brain - Hippocampus",-0.336246221951976
31,"Cells - Cultured fibroblasts",-0.366208947104612
31,"Brain - Putamen (basal ganglia)",-0.0179914273514056
31,"Brain - Substantia nigra",-0.0348540632366523
31,"Brain - Anterior cingulate cortex (BA24)",-0.528836603472121
31,"Brain - Caudate (basal ganglia)",-0.737598826836818
31,"Brain - Cerebellum",-0.119661754578691
31,"Brain - Spinal cord (cervical c-1)",-0.26049163281124
31,"Skin - Sun Exposed (Lower leg)",-0.667747546038772
31,"Breast - Mammary Tissue",-0.592694974581844
31,"Cells - EBV-transformed lymphocytes",0.370898629010642
31,"Artery - Coronary",-1.18732367602368
31,"Heart - Left Ventricle",-1.08466640335652
31,"Thyroid",-0.566358966189023
31,"Skin - Not Sun Exposed (Suprapubic)",-0.0953566294521593
31,"Spleen",-0.235696762019324
31,"Esophagus - Gastroesophageal Junction",1.35071985538575
31,"Adipose - Visceral (Omentum)",0.847709691922619
31,"Brain - Nucleus accumbens (basal ganglia)",0.49432714981962
31,"Heart - Atrial Appendage",-0.12239725676659
31,"Vagina",0.218526828727034
31,"Brain - Hypothalamus",0.114673088303614
31,"Pancreas",-0.411039759173134
31,"Pituitary",0.0529697319704899
31,"Testis",-0.252989661464977
31,"Kidney - Cortex",1.31364998226527
31,"Ovary",1.02433815165728
31,"Uterus",0.559672347995928
31,"Adrenal Gland",0.892916852711459
31,"Brain - Cerebellar Hemisphere",1.03468675516741
31,"Prostate",0.42698879760387
31,"Adipose - Subcutaneous",0.864163332413066
31,"Minor Salivary Gland",1.1059974965568
31,"Artery - Tibial",0.619716903084191
31,"Esophagus - Muscularis",0.303529117015618
32,"Liver",-0.487443808095438
32,"Muscle - Skeletal",-0.57691066537966
32,"Esophagus - Mucosa",-0.940409599804115
32,"Artery - Aorta",-0.691410738373492
32,"Colon - Transverse",-0.808678055871009
32,"Small Intestine - Terminal Ileum",-0.942729528716893
32,"Brain - Amygdala",-0.491336375976084
32,"Brain - Frontal Cortex (BA9)",-0.421392873485174
32,"Stomach",-0.492908624345319
32,"Whole Blood",-0.559981818670848
32,"Colon - Sigmoid",-0.448382007895579
32,"Lung",-0.704577135573634
32,"Nerve - Tibial",0.0579923811011392
32,"Brain - Cortex",0.00456645600752319
32,"Brain - Hippocampus",-0.187669685524908
32,"Cells - Cultured fibroblasts",-0.202565196746142
32,"Brain - Putamen (basal ganglia)",0.167310561509105
32,"Brain - Substantia nigra",0.136183453973094
32,"Brain - Anterior cingulate cortex (BA24)",-0.371671327807859
32,"Brain - Caudate (basal ganglia)",-0.547079182313798
32,"Brain - Cerebellum",0.045421057012113
