GeneID,SRR7885667,SRR7885671
LOC115932457,0.263896,0.501376
LOC115932458,0.0,0.0
LOC115932459,0.0,0.0
LOC115932460,0.0,0.0
LOC115932461,0.0,0.0
LOC115932462,0.0,0.0
LOC115932463,0.0,0.0
LOC115932464,0.0,0.0
LOC115932465,0.0,0.0
LOC115932466,0.0,0.0
LOC115932467,0.0,0.0
LOC115932468,0.0,0.0
LOC115932469,0.0,0.0
LOC115932470,0.0,0.0
LOC115932471,0.0,0.0
LOC115932472,0.0,0.0
LOC115932473,0.0,0.0
LOC115932475,0.0,0.0
LOC115932476,0.0,0.0
LOC115932477,0.0,0.0
LOC115932478,0.0,0.0
LOC115932480,0.827338,0.0
LOC115932481,0.0,0.0
LOC115932482,0.0,0.0
LOC115932483,0.0,0.0
LOC115932484,0.0,0.0
LOC115932485,0.005998,0.014435
LOC115932486,0.0,0.0
LOC115932487,0.0,0.0
LOC115932488,0.0,0.0
LOC115932489,0.579345,0.0
LOC115932490,0.0,0.0
LOC115932492,0.0,0.0
LOC115932493,0.0,0.0
LOC115932494,0.0,0.0
LOC115932495,0.0,0.0
LOC115932497,0.0,0.0
LOC115932498,0.0,0.0
LOC115932501,0.0,0.0
LOC115932502,0.0,0.0
LOC115932503,0.0,0.0
LOC115932504,0.673465,0.0
LOC115932506,0.0,0.0
LOC115932507,0.0,0.0
LOC115932509,0.0,0.0
LOC115932510,0.0,0.0
LOC115932512,0.0,0.0
LOC115932513,0.0,0.0
LOC115932514,0.0,0.0
LOC115932515,0.0,0.0
LOC115932516,0.0,0.0
LOC115932517,0.0,0.0
LOC115932518,0.0,0.0
LOC115932519,0.0,0.0
LOC115932521,0.0,0.0
LOC115932522,0.0,0.0
LOC115932524,26.281893,43.665432
LOC115932525,0.0,0.0
LOC115932526,0.0,0.578855
LOC115932527,0.0,0.0
LOC115932528,0.0,0.0
LOC115932529,0.0,2.217874
LOC115932530,0.0,0.0
LOC115932531,0.0,0.0
LOC115932532,0.0,0.0
LOC115932535,1.544968,2.327399
LOC115932536,0.0,0.0
LOC115932537,0.0,0.0
LOC115932538,0.0,0.0
LOC115932539,0.0,0.0
LOC115932540,1.941809,3.73339
LOC115932541,1.210601,1.014788
LOC115932543,0.187355,0.477605
LOC115932544,0.0,1.298894
LOC115932545,0.0,0.0
LOC115932546,0.340015,0.0
LOC115932548,0.0,0.0
LOC115932549,0.21858,1.442924
LOC115932550,0.0,0.0
LOC115932551,0.0,0.0
LOC115932552,14.234211,17.694344
LOC115932554,9.346884,12.698658
LOC115932555,0.0,0.0
LOC115932556,0.0,0.0
LOC115932557,4.167548,6.269017
LOC115932558,3.530332,3.442594
LOC115932559,0.0,0.0
LOC115932560,0.0,0.0
LOC115932561,0.0,0.0
LOC115932562,0.0,0.0
LOC115932563,0.0,0.0
LOC115932564,0.0,0.0
LOC115932565,0.0,0.0
LOC115932566,0.0,0.0
LOC115932567,0.0,0.0
LOC115932568,0.0,0.0
LOC115932569,0.0,0.0
LOC115932571,0.0,0.0
LOC115932572,0.014196,0.020306
LOC115932573,8.839401,6.541908
LOC115932575,0.0,0.0
LOC115932576,0.0,0.0
LOC115932577,0.0,0.0
LOC115932578,0.184727,0.381266
LOC115932579,0.0,0.0
LOC115932580,0.0,0.023141
LOC115932581,0.0,0.0
LOC115932583,0.0,0.0
LOC115932584,0.0,0.0
LOC115932587,0.0,0.0
LOC115932588,0.0,0.0
LOC115932596,0.0,0.0
LOC115932598,0.0,0.0
LOC115932599,0.0,0.0
LOC115932601,0.0,0.0
LOC115932602,0.0,0.0
LOC115932613,0.0,0.0
LOC115932614,0.0,0.0
LOC115932615,0.0,0.0
LOC115932619,0.111201,0.109494
LOC115932621,0.0,0.0
LOC115932622,0.0,0.0
LOC115932623,0.0,0.311461
LOC115932624,0.0,0.024872
LOC115932627,0.0,0.0
LOC115932632,0.632284,1.778469
LOC115932634,29.618559,49.084995
LOC115932636,0.048276,0.0
LOC115932637,1.63849,2.417249
LOC115932640,0.0,0.0
LOC115932641,10.659394,12.953163
LOC115932645,0.031526,0.0
LOC115932646,0.0,0.0
LOC115932649,0.0,0.03751
LOC115932651,0.0,0.0
LOC115932652,0.631603,0.504107
LOC115932653,0.0,0.0
LOC115932655,0.0,0.0
LOC115932656,0.0,0.0
LOC115932657,0.0,0.0
LOC115932658,0.0,0.0
LOC115932659,0.0,0.0
LOC115932667,0.0,0.0
LOC115932673,0.006475,0.0
LOC115932674,0.0,0.0
LOC115932675,0.0,0.0
LOC115932676,2.419048,0.424241
LOC115932678,0.0,0.0
LOC115932680,38.563274,47.851955
LOC115932682,0.0,0.0
LOC115932683,10.340784,14.674366
LOC115932684,0.71971,1.940761
LOC115932690,0.792169,1.934099
LOC115932694,0.0,0.0
LOC115932699,22.624054,22.692652
LOC115932701,1.446703,1.041578
LOC115932707,0.0,0.12598
LOC115932712,0.0,4.420437
LOC115932716,0.041859,0.111079
LOC115932719,0.063083,0.0
LOC115932729,0.0,0.10141
LOC115932730,1.804904,2.394524
LOC115932735,8.215437,13.400084
LOC115932736,6.604042,11.130284
LOC115932738,0.209524,0.091495
LOC115932742,0.338566,0.0
LOC115932744,4.926125,5.647148
LOC115932749,34.329636,30.162903
LOC115932754,0.063848,0.022589
LOC115932756,12.929591,15.069005
LOC115932761,1.298362,0.972257
LOC115932765,0.59129,0.295104
LOC115932766,0.0,0.0
LOC115932767,0.0,0.0
LOC115932769,7.921805,6.837125
LOC115932771,0.812717,1.751188
LOC115932775,0.0,0.074064
LOC115932777,12.413285,11.039802
LOC115932779,6.686215,8.965596
LOC115932781,7.674488,7.211338
LOC115932783,0.0,0.0
LOC115932784,0.0,0.019554
LOC115932787,0.105324,0.327821
LOC115932788,0.0,0.0
LOC115932789,0.0,0.0
LOC115932790,0.073021,0.0
LOC115932791,0.0,0.0
LOC115932794,0.064909,0.028286
LOC115932795,2.861109,2.167409
LOC115932796,66.779839,48.952797
LOC115932798,6.1e-05,0.0
LOC115932799,0.166956,0.0
LOC115932806,0.189982,0.0
LOC115932809,0.0,0.0
LOC115932810,0.0,0.0
LOC115932812,3.882167,4.876341
LOC115932813,0.0,0.0
LOC115932815,1.095757,0.708148
LOC115932819,0.0,0.0
LOC115932821,0.153696,0.0
LOC115932822,0.0,0.0
LOC115932824,0.455868,0.0
LOC115932827,1.204744,1.713224
LOC115932828,4.598678,3.705474
LOC115932829,15.36984,20.457176
LOC115932832,0.0,0.0
LOC115932833,0.0,0.0
LOC115932834,0.0,0.0
LOC115932837,0.0,0.0
LOC115932838,0.089013,0.000858
LOC115932847,0.0,0.140925
LOC115932853,0.0,0.0
LOC115932854,0.0,0.0
LOC115932855,0.0,0.0
LOC115932858,0.0,0.0
LOC115932861,9.02943,7.204827
LOC115932866,0.186024,0.274705
LOC115932867,0.037733,0.005518
LOC115932870,1.681746,2.411064
LOC115932883,0.0,0.0
LOC115932887,0.047952,0.030066
LOC115932888,0.0,0.0
LOC115932891,0.0,0.0
LOC115932905,0.194875,0.02632
LOC115932907,0.0,0.051197
LOC115932909,0.0,0.0
LOC115932915,0.252727,0.0
LOC115932917,30.289989,31.670654
LOC115932918,9.679133,12.379795
LOC115932920,0.0,0.0
LOC115932925,1.292796,0.786804
LOC115932930,0.003989,0.0
LOC115932934,2.830297,1.268996
LOC115932935,6.661742,7.803633
LOC115932939,0.071277,0.0
LOC115932941,0.101834,0.0
LOC115932943,0.0,0.0
LOC115932944,0.0,0.0
LOC115932946,0.0,0.0
LOC115932947,0.0,0.795812
LOC115932948,0.0,0.0
LOC115932949,11.274846,8.482849
LOC115932950,9.106431,7.758546
LOC115932951,0.0,0.0
LOC115932953,231.903107,194.261383
LOC115932954,6.938148,10.135311
LOC115932956,0.079574,0.053589
LOC115932960,0.0,0.0
LOC115932962,0.090596,0.022589
LOC115932964,0.384237,0.261001
LOC115932965,0.0,0.0
LOC115932966,0.0,0.0
LOC115932969,0.0,0.0
LOC115932973,0.0,0.0
LOC115932982,0.0,0.0
LOC115932984,15.717281,19.494251
LOC115932987,10.433453,9.127121
LOC115932992,2.443244,3.719733
LOC115932994,0.028558,0.0
LOC115932997,0.0,0.0
LOC115933000,0.450021,0.21137
LOC115933002,18.195473,21.387505
LOC115933006,0.0,0.0
LOC115933008,0.0,0.0
LOC115933009,0.0,0.0
LOC115933010,0.993549,2.655973
LOC115933013,0.0,0.0
LOC115933017,9.199467,7.494634
LOC115933020,0.0,0.0
LOC115933023,4.39159,5.193034
LOC115933032,0.331025,0.120624
LOC115933033,0.0,0.0
LOC115933037,3.855776,5.873374
LOC115933039,6.938202,7.916466
LOC115933055,0.444249,0.023242
LOC115933060,2.946936,4.403152
LOC115933063,0.305503,0.0
LOC115933065,0.0,0.0
LOC115933066,16.583069,15.14077
LOC115933071,6.097529,8.241721
LOC115933073,0.0,0.0
LOC115933075,8.283603,12.067288
LOC115933078,0.939476,0.078194
LOC115933079,6.433053,8.327257
LOC115933091,0.431137,0.269645
LOC115933094,0.0,0.409083
LOC115933100,0.0,0.0
LOC115933101,2.313268,3.343209
LOC115933107,0.162644,0.090431
LOC115933117,2.114368,2.888184
LOC115933122,0.0,0.0
LOC115933125,1.76732,3.203319
LOC115933127,0.0,0.0
LOC115933128,0.0,0.0
LOC115933144,4.167795,4.846013
LOC115933152,0.160298,0.095084
LOC115933153,0.0,0.0
LOC115933154,0.028338,0.0
LOC115933167,7.407347,12.547249
LOC115933170,8.075111,10.298278
LOC115933174,0.0,0.0
LOC115933177,0.056025,0.031444
LOC115933180,0.0,0.0
LOC115933182,0.596033,0.432752
LOC115933183,11.858397,7.607677
LOC115933184,1.041132,1.515615
LOC115933185,0.860969,0.867204
LOC115933187,0.981373,0.420043
LOC115933189,0.0,0.0
LOC115933194,0.684832,0.992868
LOC115933199,0.0,0.0
LOC115933202,1.802456,2.63938
LOC115933209,0.120929,0.0
LOC115933216,0.863072,1.703482
LOC115933217,6.612394,6.227965
LOC115933219,13.920458,8.412709
LOC115933223,6.6231,9.085093
LOC115933227,0.512487,0.555305
LOC115933228,0.0673,0.0
LOC115933235,18.540688,29.297977
LOC115933238,0.0,0.0
LOC115933239,0.895808,0.297878
LOC115933240,0.0,0.0
LOC115933244,0.0,0.0
LOC115933250,55.974026,46.414993
LOC115933253,9.996171,10.051378
LOC115933253-2,9.970931,13.046409
LOC115933254,1.130237,1.684036
LOC115933256,6.243902,4.097165
LOC115933269,2.268012,1.47089
LOC115933270,7.857734,8.049947
LOC115933275,19.408438,26.726328
LOC115933276,3.025212,3.279328
LOC115933279,0.0,0.0
LOC115933283,1.423033,2.186772
LOC115933306,0.035329,0.0
LOC115933307,1.978571,0.500586
LOC115933310,0.140402,0.0
LOC115933312,0.019845,0.0
LOC115933313,0.0,0.0
LOC115933315,0.0,0.316156
LOC115933317,0.679545,0.287876
LOC115933320,0.0,0.0
LOC115933327,0.060621,0.077794
LOC115933328,1.720926,2.705227
LOC115933338,1.429667,1.137458
LOC115933339,0.0,0.0
LOC115933340,0.979861,1.048532
LOC115933342,0.016701,0.0
LOC115933344,0.0,0.0
LOC115933345,0.0,0.371565
LOC115933349,25.47571,26.593128
LOC115933350,4.39484,5.162777
LOC115933354,1.287535,0.512976
LOC115933356,11.008725,6.667129
LOC115933357,0.100883,0.0
LOC115933361,0.0,0.0
LOC115933363,0.0,0.0
LOC115933364,0.18982,0.0
LOC115933368,61.190426,53.692005
LOC115933369,2.567127,3.251759
LOC115933373,3.489919,1.20934
LOC115933375,0.0,0.0
LOC115933376,33.82724,34.663139
LOC115933377,0.579493,2.584655
LOC115933378,0.0,0.0
LOC115933379,1.026043,3.911963
LOC115933380,5.230323,3.270094
LOC115933381,1.071353,6.197785
LOC115933383,0.0,0.0
LOC115933385,1.488918,1.200374
LOC115933386,4.879206,7.680417
LOC115933387,3.318452,5.010754
LOC115933388,0.0,0.0
LOC115933389,0.0,1.002752
LOC115933392,0.0,0.0
LOC115933393,0.0,0.0
LOC115933399,0.0,0.0
LOC115933402,0.0,0.0
LOC115933405,2.156605,1.310853
LOC115933407,0.0,0.0
LOC115933408,0.0,0.0
LOC115933411,2.250554,1.68656
LOC115933419,5.854274,5.11665
LOC115933420,0.0,0.0
LOC115933423,0.220526,0.055908
LOC115933428,0.135498,0.0
LOC115933429,17.74999,16.942375
LOC115933433,0.171597,0.287118
LOC115933437,0.0,0.0
LOC115933440,0.0,0.0
LOC115933446,0.0,0.0
LOC115933447,0.0,0.0
LOC115933449,0.0,0.0
LOC115933450,0.0,0.0
LOC115933452,0.0,0.0
LOC115933453,0.0,0.0
LOC115933454,0.0,0.0
LOC115933457,0.0,0.0
LOC115933458,0.0,0.0
LOC115933460,2.078104,0.197385
LOC115933463,0.0,0.0
LOC115933467,1.006406,0.0
LOC115933470,0.0,0.0
LOC115933471,0.0,0.0
LOC115933475,0.0,0.0
LOC115933477,0.0,0.0
LOC115933478,0.0,0.0
LOC115933479,268.165375,281.672272
LOC115933480,0.0,0.506552
LOC115933483,73.394661,79.928596
LOC115933486,22.117853,12.10632
LOC115933487,0.0,0.0
LOC115933490,0.0,0.0
LOC115933492,0.0,0.0
LOC115933493,0.0,0.0
LOC115933494,0.983613,0.839037
LOC115933495,0.0,4.145425
LOC115933496,1.346793,0.264123
LOC115933497,0.21731,0.0
LOC115933498,0.0,0.0
LOC115933499,0.0,0.0
LOC115933500,1.601524,2.875812
LOC115933501,5.14896,5.905076
LOC115933503,0.0,0.0
LOC115933504,0.514681,0.0
LOC115933505,4.685505,4.360292
LOC115933507,0.313254,0.629945
LOC115933511,0.0,0.353759
LOC115933513,0.0,0.353759
LOC115933515,0.632936,1.606977
LOC115933516,0.0,0.375324
LOC115933522,0.0,0.0
LOC115933523,0.059069,0.120309
LOC115933524,0.040068,0.059932
LOC115933525,0.0,0.0
LOC115933526,0.049661,0.086006
LOC115933529,0.0,0.0
LOC115933530,0.0,0.0
LOC115933533,0.077732,0.0
LOC115933540,0.0,0.0
LOC115933544,0.276223,0.0
LOC115933549,0.0,0.0
LOC115933552,0.0,0.0
LOC115933554,2.607754,1.530282
LOC115933555,0.242928,0.0
LOC115933557,0.0,0.0
LOC115933558,0.437369,0.275863
LOC115933561,0.97105,0.991363
LOC115933565,1.749459,1.91898
LOC115933567,0.161102,0.0
LOC115933568,0.0,0.0
LOC115933569,0.0,0.0
LOC115933571,0.0,0.0
LOC115933573,4.124103,4.630179
LOC115933574,9.244508,0.591824
LOC115933576,0.0,0.0
LOC115933577,0.0,0.0
LOC115933582,0.0,0.0
LOC115933583,0.0,0.0
LOC115933584,0.0,0.0
LOC115933585,0.769236,0.0
LOC115933587,0.0,0.0
LOC115933590,0.133577,0.0
LOC115933593,0.0,0.0
LOC115933594,0.0,0.0
LOC115933596,0.0,0.0
LOC115933597,0.0,0.0
LOC115933600,0.0,0.0
LOC115933601,0.0,0.0
LOC115933602,0.0,0.0
LOC115933603,0.0,0.0
LOC115933604,0.0,0.0
LOC115933605,0.0,0.0
LOC115933606,0.0,0.0
LOC115933609,0.0,0.0
LOC115933610,0.0,0.0
LOC115933611,1.105393,0.559358
LOC115933612,0.0,0.0
LOC115933613,0.423059,0.0
LOC115933614,0.0,0.0
LOC115933615,0.0,0.0
LOC115933616,0.068747,0.0
LOC115933617,0.0,0.0
LOC115933618,0.0,0.0
LOC115933620,0.0,0.0
LOC115933621,0.0,0.0
LOC115933622,0.0,0.0
LOC115933623,0.0,0.0
LOC115933624,0.0,0.0
LOC115933625,0.0,0.0
LOC115933626,1.611397,0.0
LOC115933627,0.0,0.0
LOC115933628,0.468387,0.0
LOC115933629,0.0,0.0
LOC115933630,0.0,0.0
LOC115933631,0.596893,0.0
LOC115933632,0.0,0.0
LOC115933633,0.0,0.0
LOC115933634,0.0,0.413264
LOC115933635,0.0,0.0
LOC115933636,0.54888,0.0
LOC115933637,0.0,0.0
LOC115933638,0.0,0.586652
LOC115933639,0.0,0.0
LOC115933642,1.026795,0.355979
LOC115933643,0.682326,0.683789
LOC115933644,0.0,0.0
LOC115933645,0.0,0.0
LOC115933646,0.0,0.0
LOC115933647,3.857869,1.009106
LOC115933648,0.036291,0.0
LOC115933649,0.0,0.0
LOC115933650,0.0,0.0
LOC115933651,0.0,0.0
LOC115933652,0.535943,0.0
LOC115933653,0.0,0.0
LOC115933654,0.0,0.0
LOC115933655,0.0,0.0
LOC115933656,0.0,0.0
LOC115933657,0.0,0.0
LOC115933658,0.0,0.0
LOC115933659,0.0,0.0
LOC115933661,0.0,0.0
LOC115933662,6.176464,8.984152
LOC115933663,0.0,0.0
LOC115933664,0.0,0.0
LOC115933666,0.0,0.0
LOC115933671,0.0,0.0
LOC115933672,0.0,0.0
LOC115933673,0.0,0.0
LOC115933678,0.0,0.0
LOC115933679,0.0,0.0
LOC115933680,0.0,0.0
LOC115933681,0.0,0.0
LOC115933682,0.0,0.0
LOC115933683,0.074942,0.0
LOC115933684,0.0,0.0
LOC115933685,0.0,0.0
LOC115933686,0.0,0.0
LOC115933687,0.0,0.0
LOC115933688,0.0,0.0
LOC115933689,0.0,0.0
LOC115933690,0.0,0.0
LOC115933691,0.0,0.0
LOC115933692,0.0,0.0
LOC115933693,0.196109,0.0
LOC115933694,0.0,0.0
LOC115933695,0.0,0.0
LOC115933696,0.0,0.0
LOC115933697,0.0,0.0
LOC115933698,0.0,0.0
LOC115933699,0.0,0.0
LOC115933700,0.0,0.0
LOC115933701,0.0,0.0
LOC115933702,0.0,0.0
LOC115933703,0.0,0.0
LOC115933704,0.0,1.026395
LOC115933705,0.0,0.0
LOC115933706,0.0,0.0
LOC115933707,0.101863,0.0
LOC115933709,0.0,0.0
LOC115933713,0.0,0.0
LOC115933714,0.0,0.0
LOC115933715,0.0,0.0
LOC115933716,0.057863,0.064033
LOC115933719,0.0,0.0
LOC115933721,2.772283,3.035909
LOC115933724,0.0,0.0
LOC115933725,0.0,0.0
LOC115933728,0.38585,0.522731
LOC115933730,2.029791,0.593459
LOC115933735,0.148106,0.0
LOC115933736,0.098056,0.0
LOC115933737,0.0,0.0
LOC115933739,0.0,0.0
LOC115933740,1.271253,1.119929
LOC115933746,2.670106,2.653603
LOC115933747,0.0,0.0
LOC115933748,5.130499,9.524704
LOC115933749,0.0,0.0
LOC115933751,0.627681,0.47935
LOC115933756,23.003717,34.740334
LOC115933758,0.0,0.092491
LOC115933760,0.681172,0.708843
LOC115933761,0.0,0.0
LOC115933762,0.491955,0.403296
LOC115933763,2.038595,2.927101
LOC115933765,1.004718,0.739021
LOC115933771,0.0,0.0
LOC115933772,0.313987,0.0
LOC115933773,80.199516,111.973373
LOC115933774,0.0,0.0
LOC115933775,11.509129,14.224074
LOC115933780,1.739229,2.666942
LOC115933781,0.0,0.0
LOC115933782,0.0,0.0
LOC115933784,0.987453,0.246378
LOC115933788,0.0,0.0
LOC115933790,0.0,0.0
LOC115933795,0.304249,0.127186
LOC115933796,14.674929,12.43946
LOC115933798,0.0,0.0
LOC115933799,0.0,0.0
LOC115933800,0.0,0.0
LOC115933801,0.0,0.0
LOC115933802,0.0,0.0
LOC115933803,0.0,0.0
LOC115933805,0.0,0.0
LOC115933806,0.0,0.0
LOC115933807,0.0,0.0
LOC115933808,0.0,0.0
LOC115933809,0.0,0.0
LOC115933810,0.0,0.0
LOC115933811,0.0,0.0
LOC115933812,0.0,0.0
LOC115933813,0.0,0.0
LOC115933814,0.0,0.0
LOC115933815,0.0,0.0
LOC115933816,0.0,0.0
LOC115933818,0.0,0.0
LOC115933819,0.0,0.0
LOC115933820,0.0,0.0
LOC115933822,0.0,0.0
LOC115933824,0.0,0.0
LOC115933825,0.359397,0.0
LOC115933828,0.0,0.0
LOC115933829,10.281538,12.880256
LOC115933830,0.0,0.0
LOC115933831,0.0,0.0
LOC115933832,0.0,0.372062
LOC115933834,0.0,0.0
LOC115933836,0.0,1.263255
LOC115933837,0.0,0.0
LOC115933838,0.239398,0.0
LOC115933839,0.0,0.0
LOC115933840,0.0,0.0
LOC115933841,0.0,0.0
LOC115933843,0.0,0.0
LOC115933844,0.0,0.0
LOC115933845,0.0,0.0
LOC115933846,0.0,0.0
LOC115933847,0.0,0.0
LOC115933849,0.818481,1.681843
LOC115933850,0.0,0.0
LOC115933851,0.0,0.0
LOC115933852,0.188465,0.082549
LOC115933853,0.0,0.0
LOC115933854,0.0,0.0
LOC115933855,0.655742,0.322707
LOC115933856,0.901645,0.650153
LOC115933857,0.0,0.0
LOC115933858,0.0,0.0
LOC115933859,1.877061,1.558673
LOC115933860,0.0,0.435537
LOC115933861,1.589677,4.894384
LOC115933862,0.0,0.0
LOC115933864,0.0,0.0
LOC115933865,0.0,0.0
LOC115933866,0.0,0.0
LOC115933867,0.0,0.0
LOC115933868,0.225179,0.310285
LOC115933869,1.166556,0.595838
LOC115933870,0.0,0.0
LOC115933871,0.0,0.0
LOC115933872,0.312502,2.241302
LOC115933873,0.0,0.0
LOC115933874,0.0,0.0
LOC115933875,0.740603,1.870939
LOC115933876,0.0,0.0
LOC115933877,0.0,0.019022
LOC115933879,0.0,0.0
LOC115933880,0.249806,2.613923
LOC115933881,0.188431,0.0
LOC115933882,0.0,0.790631
LOC115933883,0.0,0.0
LOC115933885,0.0,0.0
LOC115933886,0.0,0.0
LOC115933887,0.0,0.0
LOC115933888,0.0,0.0
LOC115933889,0.0,0.0
LOC115933890,0.0,0.0
LOC115933891,0.0,0.0
LOC115933893,0.0,0.0
LOC115933894,0.0,0.0
LOC115933896,0.0,0.0
LOC115933897,0.0,0.0
LOC115933898,0.0,0.0
LOC115933899,1.099332,0.434072
LOC115933900,0.0,0.0
LOC115933901,0.0,0.0
LOC115933902,0.0,0.823062
LOC115933904,0.0,0.0
LOC115933905,0.0,0.0
LOC115933908,0.0,0.0
LOC115933909,0.423914,0.0
LOC115933912,0.0,0.0
LOC115933915,0.0,0.0
LOC115933924,7.222251,4.229228
LOC115933925,0.0,0.0
LOC115933926,0.0,0.0
LOC115933927,0.0,0.0
LOC115933928,0.0,0.0
LOC115933929,0.0,0.0
LOC115933930,0.0,0.0
LOC115933931,0.0,0.0
LOC115933932,0.0,0.0
LOC115933933,0.0,0.0
LOC115933934,0.0,0.0
LOC115933935,0.0,0.0
LOC115933936,0.0,0.0
LOC115933937,0.0,0.0
LOC115933938,0.0,0.0
LOC115933939,0.0,0.0
LOC115933940,0.038209,0.0
LOC115933941,0.527045,0.768464
LOC115933942,0.0,0.0
LOC115933943,0.0,0.0
LOC115933944,0.0,0.0
LOC115933945,0.0,0.0
LOC115933946,1.555203,0.831864
LOC115933948,0.0,0.0
LOC115933949,0.0,0.0
LOC115933950,0.0,0.0
LOC115933951,0.731685,0.470907
LOC115933953,0.0,0.0
LOC115933954,0.0,0.0
LOC115933961,0.0,0.0
LOC115933970,0.08341,0.0
LOC115933971,0.0,0.0
LOC115933976,0.0,0.0
LOC115933977,0.227727,0.07148
LOC115933979,0.413623,0.067501
LOC115933981,0.0,0.0
LOC115933985,5.424222,5.82806
LOC115933986,4.023293,2.660521
LOC115933990,75.077194,112.223686
LOC115933991,0.682063,0.717501
LOC115933999,0.0,0.0
LOC115934002,0.0,0.007107
LOC115934004,4.117915,6.881742
LOC115934005,0.0,0.0
LOC115934006,20.755821,20.965719
LOC115934023,0.0,0.0
LOC115934024,0.278071,0.0
LOC115934025,10.300008,13.421983
LOC115934026,0.0,0.0
LOC115934027,0.0,0.0
LOC115934028,0.0,0.0
LOC115934029,2.328725,1.401705
LOC115934030,0.0,0.0
LOC115934033,0.0,0.374797
LOC115934038,0.0,0.0
LOC115934041,1.419637,1.812468
LOC115934046,0.078014,0.070102
LOC115934051,0.0,0.0
LOC115934052,0.0,0.131566
LOC115934057,4.170166,6.634123
LOC115934065,0.0,0.0
LOC115934066,0.0,0.0
LOC115934069,0.0,0.0
LOC115934070,0.0,0.0
LOC115934072,0.0,0.0
LOC115934076,0.0,0.0
LOC115934077,0.0,0.290436
LOC115934079,0.122569,0.641794
LOC115934080,1.489208,0.0
LOC115934081,0.0,0.0
LOC115934082,0.0,0.0
LOC115934083,0.0,0.0
LOC115934084,0.0,0.0
LOC115934085,0.0,0.0
LOC115934086,0.0,0.0
LOC115934088,0.0,0.0
LOC115934089,0.643369,0.0
LOC115934090,0.0,0.0
LOC115934091,0.0,0.0
LOC115934092,0.0,0.0
LOC115934093,0.0,0.0
LOC115934094,0.0,0.0
LOC115934095,0.0,0.0
LOC115934096,1.066347,0.0
LOC115934097,0.0,0.0
LOC115934098,0.151325,0.0
LOC115934099,0.0,0.0
LOC115934100,1.163014,0.0
LOC115934101,0.0,0.0
LOC115934102,0.0,0.0
LOC115934103,0.0,0.0
LOC115934104,0.0,0.0
LOC115934105,0.0,0.0
LOC115934106,0.0,0.0
LOC115934107,0.0,0.0
LOC115934108,0.0,0.0
LOC115934109,0.0,0.0
LOC115934110,0.010443,0.0
LOC115934112,0.0,0.0
LOC115934113,0.0,0.0
LOC115934114,0.0,0.0
LOC115934115,0.0,0.0
LOC115934116,0.0,0.0
LOC115934117,0.0,0.0
LOC115934118,0.0,0.0
LOC115934120,0.0,0.0
LOC115934122,0.0,0.0
LOC115934123,0.0,0.0
LOC115934124,0.0,0.0
LOC115934125,0.0,0.0
LOC115934126,0.0,0.0
LOC115934127,0.0,0.0
LOC115934128,0.0,0.0
LOC115934129,0.0,0.0
LOC115934131,0.0,0.0
LOC115934132,0.0,0.0
LOC115934134,0.0,0.0
LOC115934135,0.0,0.0
LOC115934138,0.0,0.0
LOC115934143,0.0,0.0
LOC115934145,0.0,0.0
LOC115934147,0.0,0.0
LOC115934149,0.0,0.0
LOC115934150,0.0,0.0
LOC115934153,0.201767,0.0
LOC115934154,0.0,0.0
LOC115934155,0.0,0.0
LOC115934161,0.068747,2.827326
LOC115934162,0.0,0.0
LOC115934164,0.0,0.0
LOC115934165,0.0,0.0
LOC115934166,0.0,0.0
LOC115934168,0.0,0.0
LOC115934169,0.0,0.0
LOC115934170,1.226872,0.0
LOC115934172,0.0,0.0
LOC115934176,0.0,0.0
LOC115934177,1.324258,5.362797
LOC115934178,5.541236,12.069654
LOC115934179,17.77458,24.300785
LOC115934180,4.565165,7.552813
LOC115934181,0.0,0.0
LOC115934182,0.0,0.0
LOC115934184,0.0,0.622922
LOC115934185,0.0,0.0
LOC115934186,0.0,0.0
LOC115934187,0.0,0.0
LOC115934188,0.112553,0.0
LOC115934189,0.0,0.0
LOC115934190,0.0,0.0
LOC115934191,11.380448,21.430525
LOC115934192,0.0,0.0
LOC115934193,0.0,0.0
LOC115934194,0.0,0.0
LOC115934195,0.96946,1.72915
LOC115934196,1.181751,1.872162
LOC115934197,0.0,0.0
LOC115934198,0.054246,0.0
LOC115934199,0.0,0.0
LOC115934200,0.0,0.0
LOC115934201,1.947939,1.714142
LOC115934202,4.046618,10.034476
LOC115934203,0.862818,1.272144
LOC115934204,8.499097,6.946993
LOC115934205,0.0,0.0
LOC115934206,1.811097,0.0
LOC115934207,0.0,0.0
LOC115934208,0.0,0.0
LOC115934209,0.0,0.0
LOC115934211,4.293548,5.034224
LOC115934212,0.0,0.0
LOC115934213,0.0,0.0
LOC115934214,0.0,0.0
LOC115934215,0.0,0.0
LOC115934216,0.0,0.0
LOC115934217,0.0,0.0
LOC115934218,0.0,0.0
LOC115934219,0.0,0.0
LOC115934220,0.649437,0.0
LOC115934221,0.0,0.0
LOC115934222,0.0,0.0
LOC115934223,0.0,0.0
LOC115934224,0.0,0.0
LOC115934225,0.0,0.0
LOC115934226,0.0,0.277336
LOC115934227,0.0,0.0
LOC115934228,0.0,0.0
LOC115934230,0.340482,0.0
LOC115934231,0.517028,0.582113
LOC115934232,0.0,0.0
LOC115934233,0.0,0.307217
LOC115934234,0.0,0.0
LOC115934235,0.0,0.0
LOC115934237,0.0,0.0
