GeneID,SRR8750397,SRR8750398,SRR8750399
ALAS2,3.312834,1.829728,0.406431
ALB,4.391418,4.049314,1.15317
ALCAM,37.591667,28.042774,34.330101
ALDH16A1,11.003458,16.244753,6.118418
ALDH18A1,19.363556,20.54076,15.226331
ALDH1A1,65.088791,12.948853,142.426666
ALDH1A2,5.754089,0.740835,0.338795
ALDH1A3,2.253226,7.379078,2.785718
ALDH1B1,52.018288,26.137053,31.159529
ALDH1L1,61.881737,21.649456,49.227829
ALDH1L2,2.257203,2.014245,0.86882
ALDH2,338.916962,144.606689,400.043274
ALDH3A1,6.191282,2.183305,0.805018
ALDH3A2,46.885822,59.447941,25.966618
ALDH3B2,0.258547,1.144216,0.0
ALDH4A1,34.964256,6.609824,63.154831
ALDH5A1,56.931347,23.755896,47.950649
ALDH6A1,71.549622,18.883904,89.429825
ALDH7A1,45.217258,10.636711,74.154907
ALDH8A1,2.730805,4.312986,4.267403
ALDH9A1,54.651138,41.308434,57.374008
ALDOA,2359.337158,1637.807495,878.893555
ALDOB,2.002779,1.062781,1.812928
ALDOC,1052.847168,218.459885,1158.612305
ALG1,29.516182,24.31815,25.527628
ALG10B,2.199649,1.239636,2.396948
ALG11,15.797959,11.993393,11.833943
ALG12,24.342623,7.265007,11.437823
ALG13,21.587614,11.619284,8.564811
ALG14,6.032107,7.590812,6.350678
ALG1L1P,9.037439,2.9798,4.176627
ALG1L2,1.214871,1.552666,1.069578
ALG2,18.102676,16.949436,11.575274
ALG3,32.348373,30.017332,26.323792
ALG5,20.116318,17.70709,18.053431
ALG6,4.61602,5.174558,7.481892
ALG8,13.400723,14.760318,10.693377
ALG9,7.186745,10.337843,3.934563
ALK,3.009479,0.874773,0.929048
ALKAL1,0.568416,0.0,0.0
ALKAL2,4.848013,2.783561,4.340112
ALKBH1,8.927571,12.728885,4.851816
ALKBH2,11.797472,8.313871,10.635709
ALKBH3,14.518821,28.548841,14.113143
ALKBH4,36.440155,32.978207,26.157034
ALKBH5,58.778759,55.216896,39.070206
ALKBH6,22.204048,29.919041,36.092216
ALKBH7,19.173418,21.137701,23.664421
ALKBH8,13.61065,8.193859,7.229317
ALLC,0.0,1.036727,0.0
ALMS1,3.323082,2.501761,2.478865
ALOX12,0.945028,0.710479,0.0
ALOX12B,1.256289,2.298287,0.248133
ALOX15,0.0,0.825202,0.0
ALOX5,6.11819,12.163648,3.41962
ALOX5AP,16.870623,68.518906,9.007695
ALOXE3,0.903582,1.251418,0.0
ALPI,0.0,0.071367,0.0
ALPK1,1.705634,3.0886,0.86343
ALPK2,0.414608,0.867308,0.0
ALPK3,2.667501,2.396912,1.390448
ALPL,18.783043,19.747778,26.470522
ALS2,20.322527,12.445622,7.829517
ALS2CL,3.74757,1.822993,0.819347
ALX1,0.346982,0.542369,0.0
ALX3,2.17885,1.173985,1.203714
ALX4,2.752462,1.382705,0.0
ALYREF,76.532089,121.535294,56.058754
AMACR,9.650256,6.17647,5.935853
AMBN,0.0,1.208447,2.486128
AMBP,0.510514,0.512793,0.0
AMBRA1,25.586998,12.834514,10.964541
AMD1,73.809296,80.395462,40.461727
AMDHD1,1.029525,2.040252,1.870218
AMDHD2,37.410328,67.801125,19.796284
AMELX,0.0,0.0,0.0
AMELY,0.024649,0.0,0.0
AMER1,3.676271,1.319524,1.56023
AMER2,24.835718,10.032338,34.614319
AMER3,18.180311,6.888958,5.132811
AMFR,129.417435,75.225456,61.661354
AMH,0.349874,0.0,0.0
AMHR2,0.637813,3.191306,0.0
AMIGO1,56.333107,26.791445,23.290543
AMIGO2,11.123481,4.176451,2.328391
AMIGO3,6.125968,7.791131,3.277407
AMMECR1,0.750968,1.015594,2.226758
AMMECR1L,12.111365,7.742236,6.595369
AMN,6.289526,16.864544,66.397995
AMN1,26.241161,15.425034,11.942312
AMOT,18.124434,4.945456,15.022016
AMOTL1,14.737595,7.968127,5.871941
AMOTL2,26.955185,9.869681,10.397591
AMPD1,0.158833,0.469688,0.0
AMPD2,124.311653,66.805077,52.232468
AMPD3,9.358909,3.432016,6.655852
AMT,8.640434,8.046523,8.668531
AMTN,0.0,0.0,0.0
AMZ1,10.139231,7.941908,7.738723
AMZ2,86.940849,112.578873,121.524094
ANAPC1,11.940421,10.722569,6.038234
ANAPC10,13.140901,14.649925,18.029278
ANAPC11,338.881226,365.963715,435.881073
ANAPC13,94.225594,79.965584,94.947433
ANAPC15,65.330597,63.093758,99.348061
ANAPC16,42.209061,34.230465,72.850014
