GeneID,SRR6190084,SRR6190090,SRR6190096
AIP,19.459408,17.624449,21.189976
AIPL1,0.0,0.0,0.0
AIRE,0.0,0.0,0.0
AIRIM,14.661779,13.047234,14.512268
AJAP1,0.0,0.0,0.0
AJM1,3.37596,2.998042,2.709199
AJUBA,90.983223,94.065048,102.27948
AK1,77.528709,113.4674,87.569786
AK2,43.272182,39.190529,57.922455
AK3,100.903862,70.262505,86.713432
AK4,5.080925,4.672321,2.214977
AK5,38.944271,93.222702,46.936775
AK6,29.610685,40.394707,37.230587
AK7,0.0,0.0,0.0
AK8,0.0,0.0,0.0
AK9,1.028627,0.523182,0.388228
AKAIN1,0.0,0.0,0.0
AKAP1,17.650194,15.196838,21.990294
AKAP10,26.319832,22.547697,23.800766
AKAP11,27.456938,26.349882,28.517574
AKAP12,53.992405,60.493038,108.409584
AKAP13,15.327847,15.800418,22.606512
AKAP14,0.0,0.0,0.0
AKAP17A,7.53214,5.508193,6.612834
AKAP17A-2,7.864686,6.051013,5.207464
AKAP3,1.600801,1.596052,1.266214
AKAP4,0.0,0.0,0.0
AKAP5,0.485286,0.210348,0.680847
AKAP6,2.078429,1.231253,1.135337
AKAP7,1.792969,1.2649,2.003479
AKAP8,14.276379,19.591043,19.509083
AKAP8L,31.414658,18.85984,21.805773
AKAP9,24.884066,14.75433,29.239309
AKIP1,48.589928,45.358284,28.673462
AKIRIN1,84.433311,75.709602,73.674828
AKIRIN2,37.796516,41.411896,36.670521
AKNA,4.172068,4.136303,4.762659
AKNAD1,0.0,0.0,0.0
AKR1A1,106.92971,111.053566,126.600723
AKR1B1,147.761871,186.755142,153.861053
AKR1B10,0.0,0.0,0.0
AKR1B15,0.0,0.0,0.0
AKR1C2,6.794158,13.38603,7.718175
AKR1C3,236.475266,167.943115,248.736069
AKR1C4,0.0,0.0,0.0
AKR1D1,0.0,0.0,0.0
AKR1E2,2.619687,4.704174,4.334851
AKR7A2,42.709972,57.793861,40.878742
AKR7A3,2.784418,6.284173,3.154165
AKT1,171.759613,216.004623,190.774048
AKT1S1,46.023102,55.93594,48.147381
AKT2,55.979053,78.236832,76.35495
AKT3,72.98806,54.80278,93.305847
AKTIP,37.0261,25.435362,30.684755
ALAD,20.905308,21.693632,22.094584
ALAS1,32.641518,34.738182,31.91601
ALAS2,0.0,0.0,0.0
ALB,0.0,0.0,0.0
ALCAM,123.315926,118.525276,129.90126
ALDH16A1,10.811147,17.730068,15.80744
ALDH18A1,64.057869,61.293591,71.240379
ALDH1A1,0.40103,0.0,0.0
ALDH1A2,0.0,0.0,0.381982
ALDH1A3,0.0,0.388817,0.0
ALDH1B1,45.159775,25.829632,28.493422
ALDH1L1,0.0,0.0,0.0
ALDH1L2,47.107002,29.228683,58.344177
ALDH2,24.094526,36.73695,29.261246
ALDH3A1,0.0,0.0,0.0
ALDH3A2,14.463902,17.285383,19.205807
ALDH3B1,31.532867,34.904644,52.060101
ALDH3B2,0.350992,0.0,0.0
ALDH4A1,15.088983,15.090819,13.421175
ALDH5A1,0.0,0.651884,0.695587
ALDH6A1,10.574039,7.839826,10.104131
ALDH7A1,17.182371,15.840965,17.435062
ALDH8A1,0.0,0.0,0.0
ALDH9A1,63.49295,69.963249,84.182495
ALDOA,1030.911255,1099.653564,1062.063232
ALDOB,0.0,0.0,0.0
ALDOC,6.239123,2.064277,5.445761
ALG1,19.545837,45.936188,50.061985
ALG10,5.263286,5.661392,9.020996
ALG10B,3.687886,3.645418,4.398787
